Año,Mes,Día,Max_T,Min_T,Av_Temp,Hi_speed,Bar  ,Rain,Rain_rate,UV_index,Solar_rad
2022,12,20,"21,20","14,20","17,86","57,90","1.008,79","0,00","0,00","8,30","252,17"
2022,12,21,"20,80","12,40","17,24","59,50","1.007,24","0,00","0,00","10,40","263,88"
2022,12,22,"18,20","11,70","14,25","88,50","1.007,11","1,00","0,00","8,40","236,94"
2022,12,23,"18,30","8,90","13,47","54,70","1.015,46","0,00","0,00","9,40","358,81"
2022,12,24,"24,80","4,40","15,77","33,80","1.018,11","0,00","0,00","9,70","356,83"
2022,12,25,"30,30","8,20","19,58","33,80","1.011,93","0,00","0,00","10,60","355,15"
2022,12,26,"25,60","9,10","18,15","69,20","1.007,32","0,00","0,00","10,20","354,96"
2022,12,27,"21,70","13,30","17,31","62,80","1.012,73","0,00","0,00","9,50","340,31"
2022,12,28,"25,10","7,90","16,23","51,50","1.015,75","0,00","0,00","10,70","356,56"
2022,12,29,"29,20","12,10","19,40","56,30","1.010,48","0,00","0,00","10,40","353,92"
2022,12,30,"24,20","12,10","18,41","57,90","1.010,06","0,00","0,00","10,30","300,77"
2022,12,31,"27,10","8,20","17,05","69,20","1.008,28","0,00","0,00","10,50","356,79"
2023,1,1,"18,60","13,00","15,44","75,60","1.012,42","0,00","0,00","9,40","308,94"
2023,1,2,"16,20","12,30","13,86","70,80","1.013,12","0,00","0,00","8,10","211,25"
2023,1,3,"24,80","12,40","17,52","57,90","1.012,95","0,00","0,00","9,60","345,79"
2023,1,4,"30,20","12,10","20,06","41,80","1.009,65","0,00","0,00","10,00","332,56"
2023,1,5,"29,20","13,60","21,42","49,90","1.007,84","0,00","0,00","9,80","343,56"
2023,1,6,"28,90","14,70","21,55","57,90","1.007,76","0,00","0,00","9,70","343,25"
2023,1,7,"28,30","15,50","21,41","49,90","1.009,62","0,00","0,00","8,40","223,31"
2023,1,8,"31,10","14,90","22,68","54,70","1.008,29","0,00","0,00","10,30","339,77"
2023,1,9,"25,40","15,60","20,53","53,10","1.006,72","0,00","0,00","10,30","318,48"
2023,1,10,"18,40","12,60","15,76","75,60","1.010,28","0,00","0,00","9,00","304,71"
2023,1,11,"18,70","7,80","13,45","59,50","1.014,93","0,00","0,00","9,00","341,08"
2023,1,12,"23,60","9,50","15,76","53,10","1.012,13","0,00","0,00","9,60","337,46"
2023,1,13,"25,30","10,80","17,33","53,10","1.008,64","0,00","0,00","10,20","338,63"
2023,1,14,"20,60","12,70","16,48","53,10","1.009,27","0,00","0,00","9,30","341,58"
2023,1,15,"25,60","7,70","16,69","49,90","1.012,07","0,00","0,00","9,10","339,33"
2023,1,16,"25,90","8,60","16,91","53,10","1.008,85","0,00","0,00","9,20","277,42"
2023,1,17,"29,10","11,10","19,37","46,70","1.010,17","0,00","0,00","8,90","335,08"
2023,1,18,"32,30","11,20","21,86","29,00","1.009,84","1,02","0,40","9,00","317,54"
2023,1,19,"31,40","14,30","21,00","40,20","1.005,90","6,60","2,34","8,20","235,10"
2023,1,20,"23,30","15,40","19,13","66,00","1.007,35","0,00","0,00","8,80","322,90"
2023,1,21,"22,80","13,60","18,05","57,90","1.008,36","0,00","0,00","10,80","276,04"
2023,1,22,"25,60","15,20","20,17","48,30","1.007,79","0,00","0,00","10,10","331,15"
2023,1,23,"26,20","10,90","18,92","59,50","1.003,61","0,00","0,00","10,40","332,77"
2023,1,24,"18,20","10,40","14,09","77,20","1.007,03","12,69","1,77","9,80","319,44"
2023,1,25,"19,20","8,80","14,04","57,90","1.008,43","0,00","0,00","9,70","325,77"
2023,1,26,"18,90","10,80","15,11","64,40","1.008,62","0,00","0,00","9,40","299,15"
2023,1,27,"24,70","9,30","16,46","49,90","1.011,53","0,00","0,00","9,30","330,83"
2023,1,28,"17,10","8,10","12,05","29,00","1.013,05","0,25","0,00","1,10","39,32"
2023,1,29,"34,50","11,00","21,24","45,10","1.005,42","0,00","0,00","10,00","345,73"
2023,1,30,"24,40","16,20","20,53","48,30","1.006,37","0,00","0,00","10,00","317,42"
2023,1,31,"28,20","11,10","19,16","33,80","1.009,56","0,00","0,00","9,30","303,73"
2023,2,1,"27,40","11,30","19,05","54,70","1.010,84","0,00","0,00","9,10","309,21"
2023,2,2,"29,20","12,30","19,90","33,80","1.013,09","0,00","0,00","9,70","308,67"
2023,2,3,"33,10","11,80","22,40","29,00","1.012,94","0,00","0,00","10,10","308,08"
2023,2,4,"37,10","12,60","24,08","25,70","1.008,72","0,00","0,00","10,10","305,13"
2023,2,5,"27,60","18,90","22,58","57,90","1.006,23","0,00","0,00","9,50","300,85"
2023,2,6,"30,40","14,20","20,98","38,60","1.008,51","0,00","0,00","10,00","301,77"
2023,2,7,"28,30","13,30","20,72","48,30","1.006,96","0,00","0,00","9,40","302,48"
2023,2,8,"30,20","10,90","20,19","43,50","1.007,04","0,00","0,00","9,10","295,42"
2023,2,9,"26,60","15,20","20,65","61,20","1.006,53","0,00","0,00","9,10","291,33"
2023,2,10,"23,60","17,80","21,07","66,00","1.005,98","0,00","0,00","8,50","307,92"
2023,2,11,"24,20","10,70","17,98","64,40","1.004,88","0,00","0,00","8,40","293,67"
2023,2,12,"19,90","14,10","17,44","57,90","1.001,75","0,50","0,00","4,20","119,75"
2023,2,13,"16,40","11,60","13,61","95,00","1.006,09","0,00","0,00","7,10","221,44"
2023,2,14,"15,20","10,20","12,87","75,60","1.010,08","0,00","0,00","3,10","68,88"
2023,2,15,"19,30","12,80","15,55","62,80","1.008,01","0,00","0,00","8,40","257,54"
2023,2,16,"20,20","6,20","13,52","41,80","1.012,01","0,00","0,00","7,80","283,06"
2023,2,17,"18,80","3,60","11,71","35,40","1.017,79","0,00","0,00","7,80","284,21"
2023,2,18,"24,40","1,70","13,08","57,90","1.011,63","0,00","0,00","8,20","277,52"
2023,2,19,"22,00","11,90","17,30","48,30","1.010,55","0,00","0,00","8,00","274,48"
2023,2,20,"26,40","6,70","16,41","35,40","1.009,81","0,00","0,00","7,90","270,50"
2023,2,21,"28,80","7,40","17,64","41,80","1.007,23","0,00","0,00","8,20","266,33"
2023,2,22,"24,80","12,00","18,65","57,90","1.009,05","0,00","0,00","8,20","263,46"
2023,2,23,"28,20","13,40","20,17","41,80","1.011,20","0,00","0,00","7,80","263,19"
2023,2,24,"24,80","9,50","17,68","80,50","1.007,91","0,00","0,00","7,90","262,13"
2023,2,25,"18,40","11,70","13,97","75,60","1.009,91","1,52","0,15","6,50","183,29"
2023,2,26,"23,50","10,20","16,01","46,70","1.014,62","0,00","0,00","7,60","250,08"
2023,2,27,"26,50","9,00","17,08","38,60","1.010,43","0,00","0,00","7,70","255,98"
2023,2,28,"25,10","14,30","19,41","57,90","1.010,12","0,00","0,00","7,30","251,35"
2023,3,1,"21,80","14,60","17,77","72,40","1.009,59","0,00","0,00","6,60","218,40"
2023,3,2,"27,70","13,20","18,92","53,10","1.007,88","0,00","0,00","7,90","238,75"
2023,3,3,"21,20","12,60","17,69","59,50","1.006,39","0,00","0,00","7,10","252,81"
2023,3,4,"25,80","5,90","15,72","46,70","1.011,12","0,00","0,00","7,40","238,17"
2023,3,5,"28,30","10,90","18,68","56,30","1.005,80","0,00","0,00","7,30","237,13"
2023,3,6,"20,20","14,40","17,62","72,40","1.002,82","1,52","0,13","6,00","149,92"
2023,3,7,"16,50","13,10","15,20","38,60","1.007,36","9,38","0,76","2,20","54,54"
2023,3,8,"17,90","13,00","14,96","46,70","1.009,02","1,25","0,00","4,40","109,40"
2023,3,9,"17,00","11,40","14,29","32,20","1.010,26","0,00","0,00","2,40","59,60"
2023,3,10,"22,20","12,40","15,95","45,10","1.008,32","0,00","0,00","4,20","124,02"
2023,3,11,"22,40","9,30","16,84","53,10","1.005,64","0,00","0,00","6,20","208,10"
2023,3,12,"20,70","13,80","17,09","46,70","1.008,76","2,03","0,14","5,90","138,48"
2023,3,13,"21,70","10,90","16,25","51,50","1.010,13","0,00","0,00","6,20","219,67"
2023,3,14,"20,80","11,30","16,24","56,30","1.007,26","0,00","0,00","6,20","215,27"
2023,3,15,"18,60","14,60","16,30","48,30","1.009,86","0,00","0,00","3,20","77,08"
2023,3,16,"20,30","13,50","16,33","45,10","1.009,31","5,83","0,44","5,10","135,44"
2023,3,17,"13,80","11,40","12,22","27,40","1.014,21","11,42","0,57","2,20","48,56"
2023,3,18,"19,10","11,60","14,64","12,90","1.013,69","0,50","0,00","5,00","104,27"
2023,3,19,"21,50","11,30","15,34","30,60","1.012,31","0,00","0,00","5,80","200,25"
2023,3,20,"24,20","4,50","13,60","29,00","1.013,59","0,00","0,00","5,60","195,92"
2023,3,21,"21,20","10,80","15,82","24,10","1.013,01","0,00","0,00","3,60","114,29"
2023,3,22,"23,60","10,20","15,82","29,00","1.012,95","0,00","0,00","5,40","186,46"
2023,3,23,"25,50","4,60","16,20","32,20","1.013,35","0,00","0,00","5,60","198,81"
2023,3,24,"23,90","9,30","17,09","49,90","1.011,82","0,00","0,00","5,50","189,25"
2023,3,25,"24,20","8,90","14,82","27,40","1.015,77","0,00","0,00","5,40","191,40"
2023,3,26,"26,90","4,20","14,10","22,50","1.012,64","0,00","0,00","5,40","187,90"
2023,3,27,"22,00","8,80","14,60","75,60","1.004,60","3,05","0,23","5,30","183,21"
2023,3,28,"13,30","8,50","11,69","64,40","1.004,84","9,64","0,82","4,40","121,08"
2023,3,29,"11,60","7,80","9,32","62,80","1.012,90","0,00","0,00","4,40","158,75"
2023,3,30,"13,30","5,80","9,40","66,00","1.015,82","0,00","0,00","4,40","175,85"
2023,3,31,"18,50","3,40","9,91","33,80","1.018,00","0,00","0,00","4,50","173,63"
2023,4,1,"18,40","6,50","13,41","59,50","1.010,24","0,00","0,00","4,40","134,10"
2023,4,2,"20,10","9,10","13,60","37,00","1.010,71","0,00","0,00","4,00","152,96"
2023,4,3,"17,90","5,00","11,49","29,00","1.013,09","0,00","0,00","3,90","165,73"
2023,4,4,"24,20","2,20","11,97","30,60","1.010,50","0,00","0,00","3,80","164,08"
2023,4,5,"20,60","10,30","13,71","56,30","1.007,21","1,02","0,11","3,70","116,98"
2023,4,6,"20,00","8,10","13,74","49,90","1.012,71","0,00","0,00","3,80","157,50"
2023,4,7,"20,10","4,80","11,75","30,60","1.014,65","0,00","0,00","4,00","140,88"
2023,4,8,"20,30","2,20","10,63","22,50","1.012,19","0,00","0,00","3,90","156,33"
2023,4,9,"22,00","8,10","14,84","41,80","1.010,77","0,00","0,00","3,60","136,40"
2023,4,10,"16,30","10,90","13,64","43,50","1.011,33","3,55","0,35","3,40","105,77"
2023,4,11,"17,70","10,40","13,24","27,40","1.009,76","25,13","2,59","3,60","121,42"
2023,4,12,"16,50","11,40","13,35","41,80","1.013,19","0,00","0,00","3,70","117,92"
2023,4,13,"13,30","7,70","11,19","27,40","1.013,23","0,00","0,00","2,30","72,54"
2023,4,14,"15,80","4,90","9,91","22,50","1.012,81","0,00","0,00","3,10","146,40"
2023,4,15,"17,00","1,60","8,53","29,00","1.018,25","0,00","0,00","3,00","144,98"
2023,4,16,"16,90","0,20","7,00","59,50","1.015,30","0,00","0,00","2,90","140,13"
2023,4,17,"10,40","5,50","7,97","77,20","1.014,06","0,25","0,00","2,70","133,31"
2023,4,18,"12,70","7,10","9,82","67,60","1.013,20","0,00","0,00","1,20","39,50"
2023,4,19,"17,20","10,80","13,19","37,00","1.014,80","0,00","0,00","3,30","126,56"
2023,4,20,"20,90","5,90","12,57","32,20","1.007,38","0,25","0,00","2,60","120,06"
2023,4,21,"16,60","8,30","13,47","38,60","1.010,68","0,00","0,00","2,70","110,90"
2023,4,22,"18,90","2,50","9,89","30,60","1.017,25","0,25","0,00","2,70","128,23"
2023,4,23,"15,30","4,10","9,19","17,70","1.016,05","0,00","0,00","2,70","122,79"
2023,4,24,"18,70","3,70","10,36","25,70","1.013,61","0,25","0,00","2,80","120,98"
2023,4,25,"17,10","10,00","11,74","38,60","1.010,91","1,26","0,03","1,80","58,77"
2023,4,26,"17,30","9,10","11,95","25,70","1.012,56","0,00","0,00","2,90","118,54"
2023,4,27,"14,20","9,40","12,14","24,10","1.008,23","0,25","0,00","1,30","43,96"
2023,4,28,"14,80","10,10","11,58","45,10","996,14","36,83","3,03","0,40","15,60"
2023,4,29,"12,40","3,80","8,19","56,30","1.000,17","31,21","2,29","0,90","26,98"
2023,4,30,"8,80","3,00","5,78","64,40","1.013,42","9,36","0,72","1,50","58,46"
2023,5,1,"9,60","5,40","7,26","46,70","1.020,00","0,00","0,00","2,60","113,17"
2023,5,2,"12,00","4,80","7,32","30,60","1.018,81","0,00","0,00","2,20","110,58"
2023,5,3,"14,60","2,90","8,19","30,60","1.014,06","0,00","0,00","2,40","104,40"
2023,5,4,"13,60","7,30","9,89","25,70","1.013,44","0,00","0,00","2,20","70,21"
2023,5,5,"19,10","3,60","9,55","22,50","1.017,55","0,25","0,00","2,40","107,67"
2023,5,6,"16,10","2,50","8,91","38,60","1.011,74","0,25","0,00","2,30","103,83"
2023,5,7,"13,10","4,60","9,50","27,40","1.016,10","0,00","0,00","2,20","106,08"
2023,5,8,"12,20","2,70","7,06","25,70","1.017,71","0,00","0,00","2,20","73,92"
2023,5,9,"13,80","4,10","9,38","25,70","1.017,85","0,00","0,00","2,10","100,40"
2023,5,10,"12,90","4,80","7,76","22,50","1.018,29","0,00","0,00","0,90","32,08"
2023,5,11,"17,70","5,20","11,25","49,90","1.015,77","0,00","0,00","2,20","93,71"
2023,5,12,"14,90","11,00","13,63","43,50","1.012,90","0,00","0,00","1,20","34,63"
2023,5,13,"15,90","10,60","13,38","40,20","1.010,92","0,00","0,00","2,00","78,94"
2023,5,14,"13,80","6,10","9,49","29,00","1.010,50","0,00","0,00","2,20","83,71"
2023,5,15,"15,70","4,90","11,26","37,00","1.010,75","0,00","0,00","2,20","84,15"
2023,5,16,"13,90","9,20","12,61","45,10","1.009,25","1,26","0,05","1,10","33,88"
2023,5,17,"10,60","7,10","8,62","41,80","1.012,77","3,30","0,22","0,30","22,15"
2023,5,18,"12,40","7,30","9,51","48,30","1.012,73","1,75","0,00","1,60","60,83"
2023,5,19,"10,60","1,40","7,02","61,20","1.016,71","0,25","0,00","1,60","89,56"
2023,5,20,"11,00","-2,10","3,08","38,60","1.011,79","0,25","0,00","1,20","61,17"
2023,5,21,"10,10","5,90","7,94","45,10","1.002,59","11,39","0,49","0,90","34,58"
2023,5,22,"8,20","2,70","6,18","38,60","1.007,32","2,03","0,10","0,80","37,35"
2023,5,23,"9,80","5,30","7,37","53,10","1.004,50","13,17","0,88","1,40","80,83"
2023,5,24,"10,40","3,70","5,27","45,10","1.006,58","30,74","2,38","0,00","14,13"
2023,5,25,"10,20","3,80","7,52","57,90","1.005,32","22,86","1,65","1,20","59,38"
2023,5,26,"6,30","2,70","4,70","69,20","1.011,85","5,07","0,47","1,00","31,04"
2023,5,27,"7,50","-0,10","2,71","24,10","1.025,08","0,00","0,00","1,60","81,08"
2023,5,28,"6,90","-1,60","2,06","16,10","1.020,74","0,00","0,00","1,50","78,17"
2023,5,29,"12,10","2,70","7,09","37,00","1.017,21","0,00","0,00","1,60","77,35"
2023,5,30,"14,70","7,50","9,61","61,20","1.011,80","0,76","0,03","1,60","57,44"
2023,5,31,"12,40","7,50","10,42","51,50","1.012,53","0,75","0,05","0,70","46,15"
2023,6,1,"13,10","3,70","7,97","32,20","1.007,21","9,13","0,76","1,10","62,33"
2023,6,2,"10,60","4,70","8,05","38,60","1.005,79","13,71","1,11","1,10","59,67"
2023,6,3,"10,80","4,70","6,60","69,20","1.007,48","26,12","2,26","1,00","33,19"
2023,6,4,"8,30","0,70","5,35","46,70","1.019,53","0,00","0,00","1,20","71,06"
2023,6,5,"14,70","2,40","8,55","54,70","1.011,64","10,42","0,65","1,30","62,23"
2023,6,6,"10,90","4,70","7,58","48,30","1.010,51","32,75","2,03","1,00","31,58"
2023,6,7,"11,80","2,20","6,66","38,60","1.011,24","1,27","0,09","1,10","38,06"
2023,6,8,"15,20","3,20","10,00","83,70","996,07","26,39","2,47","1,00","28,04"
2023,6,9,"5,60","2,20","3,90","51,50","1.010,95","14,21","0,85","0,60","36,06"
2023,6,10,"5,70","1,80","3,92","57,90","1.020,34","1,27","0,10","1,00","57,69"
2023,6,11,"7,50","1,20","3,24","46,70","1.024,13","0,00","0,00","1,20","68,88"
2023,6,12,"5,10","-0,80","1,12","14,50","1.028,27","0,00","0,00","1,20","60,96"
2023,6,13,"5,60","-1,60","1,32","25,70","1.025,14","0,00","0,00","1,20","52,19"
2023,6,14,"11,30","3,40","7,29","30,60","1.019,68","0,00","0,00","1,10","60,50"
2023,6,15,"9,90","7,60","8,93","24,10","1.018,05","0,25","0,00","0,30","27,02"
2023,6,16,"7,80","4,20","5,99","22,50","1.024,44","0,00","0,00","1,10","59,94"
2023,6,17,"6,00","0,40","3,84","19,30","1.019,83","0,00","0,00","0,90","32,77"
2023,6,18,"6,60","0,50","2,88","12,90","1.015,04","0,00","0,00","1,10","53,77"
2023,6,19,"6,60","1,00","5,03","43,50","1.021,68","0,25","0,00","0,70","33,73"
2023,6,20,"5,10","3,20","4,13","35,40","1.015,99","2,01","0,06","0,50","24,19"
2023,6,21,"8,30","3,80","5,96","19,30","1.009,38","3,03","0,08","0,80","23,65"
2023,6,22,"11,20","8,20","10,23","48,30","1.000,35","34,29","3,36","0,00","14,92"
2023,6,23,"10,10","6,10","7,67","43,50","1.000,22","26,15","1,57","0,00","10,92"
2023,6,24,"9,90","4,40","7,68","45,10","1.005,82","8,11","0,51","1,00","52,02"
2023,6,25,"9,40","3,90","5,95","51,50","1.002,68","31,73","2,42","0,10","16,54"
2023,6,26,"6,80","1,60","4,38","32,20","1.008,84","29,70","2,67","0,40","20,45"
2023,6,27,"5,40","1,30","3,30","40,20","1.014,77","29,44","2,57","0,20","27,23"
2023,6,28,"8,80","2,50","5,76","35,40","1.020,81","0,00","0,00","1,10","62,96"
2023,6,29,"10,00","2,60","5,70","29,00","1.016,70","0,75","0,05","1,20","63,31"
2023,6,30,"8,00","2,60","5,17","29,00","1.015,89","1,50","0,00","0,20","24,85"
2023,7,1,"9,10","4,00","5,79","16,10","1.008,16","1,01","0,05","1,10","39,33"
2023,7,2,"9,90","5,60","8,18","38,60","1.006,99","21,58","1,60","1,00","47,33"
2023,7,3,"8,90","5,60","7,03","35,40","1.008,39","24,12","1,78","0,00","15,21"
2023,7,4,"7,90","2,80","5,26","64,40","1.008,18","33,54","2,70","0,70","26,17"
2023,7,5,"6,70","3,60","5,06","46,70","1.013,37","4,79","0,14","0,70","33,38"
2023,7,6,"6,70","3,10","5,06","29,00","1.014,49","0,00","0,00","0,70","44,42"
2023,7,7,"5,90","1,60","3,13","22,50","1.011,96","1,75","0,00","0,70","29,21"
2023,7,8,"7,20","2,70","4,28","35,40","1.009,87","9,61","0,53","0,50","36,52"
2023,7,9,"6,20","3,10","4,27","30,60","1.015,93","4,05","0,25","1,10","46,79"
2023,7,10,"6,60","0,80","3,42","27,40","1.016,87","0,00","0,00","1,30","59,60"
2023,7,11,"5,40","1,10","3,69","32,20","1.013,77","7,62","0,30","0,50","22,33"
2023,7,12,"5,70","1,30","3,14","29,00","1.019,66","1,75","0,00","1,10","59,50"
2023,7,13,"6,40","0,90","3,33","24,10","1.019,68","0,00","0,00","1,30","63,96"
2023,7,14,"7,50","1,90","4,93","57,90","1.013,11","2,78","0,34","0,90","50,42"
2023,7,15,"7,80","3,10","5,38","48,30","1.017,33","0,00","0,00","1,30","81,08"
2023,7,16,"6,20","1,00","3,65","30,60","1.021,43","0,00","0,00","1,20","61,46"
2023,7,17,"3,90","-1,10","2,49","30,60","1.020,16","0,00","0,00","1,10","40,58"
2023,7,18,"2,20","-1,20","1,06","11,30","1.018,94","10,91","0,51","0,10","19,25"
2023,7,19,"9,30","2,10","5,83","25,70","1.010,69","26,42","1,68","0,80","39,42"
2023,7,20,"11,90","5,90","7,41","40,20","1.002,43","25,87","2,30","0,00","15,65"
2023,7,21,"8,10","4,80","6,20","38,60","999,86","25,63","2,03","0,20","19,46"
2023,7,22,"7,60","4,20","5,70","45,10","1.008,41","1,50","0,00","1,00","43,42"
2023,7,23,"5,30","-0,30","2,90","29,00","1.021,05","0,00","0,00","0,70","38,19"
2023,7,24,"4,10","1,10","2,39","25,70","1.018,98","8,39","0,49","1,20","39,15"
2023,7,25,"7,00","1,70","4,65","35,40","1.011,04","25,87","2,03","0,10","17,44"
2023,7,26,"7,60","3,70","5,96","37,00","1.018,14","0,00","0,00","0,90","50,00"
2023,7,27,"9,90","3,80","6,55","38,60","1.017,37","0,50","0,00","1,50","74,10"
2023,7,28,"14,10","5,40","8,92","43,50","1.016,29","0,00","0,00","1,90","77,38"
2023,7,29,"13,60","7,20","10,42","37,00","1.009,45","37,07","2,16","0,00","7,38"
2023,7,30,"13,00","6,30","8,58","37,00","1.014,55","3,55","0,23","1,60","82,15"
2023,7,31,"15,20","5,60","9,00","53,10","1.008,21","6,60","0,40","1,70","68,56"
2023,8,1,"10,30","6,10","7,45","57,90","1.012,26","4,78","0,12","0,00","21,38"
2023,8,2,"7,40","0,90","5,75","56,30","1.020,39","0,00","0,00","2,10","110,63"
2023,8,3,"9,50","-2,30","2,43","30,60","1.022,09","0,00","0,00","1,90","104,50"
2023,8,4,"8,10","-0,30","3,67","32,20","1.018,97","0,00","0,00","1,90","105,40"
2023,8,5,"10,50","-0,80","4,29","27,40","1.011,65","0,00","0,00","1,90","99,58"
2023,8,6,"12,40","3,60","7,39","35,40","1.017,52","0,00","0,00","1,90","104,79"
2023,8,7,"10,70","0,80","5,69","33,80","1.020,03","0,00","0,00","1,90","109,27"
2023,8,8,"11,90","-0,40","5,11","25,70","1.016,13","0,25","0,00","1,30","74,73"
2023,8,9,"13,40","6,80","8,68","43,50","1.005,86","1,25","0,00","1,10","51,65"
2023,8,10,"8,70","3,80","6,46","59,50","1.005,88","17,48","1,69","0,40","34,88"
2023,8,11,"5,80","1,90","4,03","66,00","1.020,04","2,76","0,13","1,80","85,44"
2023,8,12,"7,50","1,10","4,09","32,20","1.021,81","0,00","0,00","1,40","55,10"
2023,8,13,"12,20","6,10","9,72","54,70","1.012,81","0,00","0,00","2,40","96,60"
2023,8,14,"13,40","9,80","11,44","56,30","1.006,90","0,50","0,00","1,80","84,08"
2023,8,15,"10,20","4,20","6,94","35,40","1.006,20","43,69","2,44","0,00","19,60"
2023,8,16,"6,10","4,40","5,10","24,10","1.012,09","18,77","1,34","0,90","35,25"
2023,8,17,"7,20","3,20","5,05","43,50","1.013,24","7,58","0,52","1,90","71,67"
2023,8,18,"6,60","0,00","3,65","49,90","1.016,34","0,00","0,00","2,10","98,27"
2023,8,19,"5,20","1,70","3,66","25,70","1.006,33","7,08","0,29","1,10","54,96"
2023,8,20,"7,00","3,30","5,28","30,60","1.000,99","24,84","1,76","0,80","29,06"
2023,8,21,"7,30","1,10","4,53","51,50","995,07","38,09","3,06","1,10","39,25"
2023,8,22,"7,30","2,30","4,55","40,20","999,51","2,00","0,04","2,20","77,27"
2023,8,23,"6,70","2,20","4,06","51,50","1.007,01","3,53","0,13","2,20","97,29"
2023,8,24,"6,10","0,80","3,62","51,50","1.015,01","0,00","0,00","2,40","146,15"
2023,8,25,"7,10","0,60","3,16","43,50","1.021,83","0,00","0,00","2,50","139,96"
2023,8,26,"8,60","-2,30","2,09","19,30","1.021,71","0,00","0,00","2,60","143,23"
2023,8,27,"11,50","-1,20","4,48","32,20","1.014,91","0,00","0,00","2,60","136,56"
2023,8,28,"9,10","4,70","6,98","62,80","1.010,23","1,00","0,00","2,50","120,29"
2023,8,29,"9,90","2,90","6,28","54,70","1.013,66","14,99","1,03","2,50","125,71"
2023,8,30,"6,50","1,90","4,26","74,00","1.011,67","10,92","0,68","2,10","53,48"
2023,8,31,"5,80","2,10","4,48","66,00","1.011,95","11,41","0,74","0,90","45,17"
2023,9,1,"7,40","3,60","5,10","64,40","1.006,92","7,58","0,49","2,60","86,46"
2023,9,2,"8,50","-0,90","3,75","45,10","1.012,80","0,00","0,00","2,90","158,27"
2023,9,3,"6,90","1,10","4,03","38,60","1.015,55","0,00","0,00","2,90","164,29"
2023,9,4,"7,80","1,60","4,67","17,70","1.018,37","0,00","0,00","2,50","84,15"
2023,9,5,"7,80","4,60","5,61","32,20","1.012,50","15,23","1,02","0,50","32,21"
2023,9,6,"8,10","4,20","5,71","29,00","1.009,06","3,28","0,24","2,30","81,96"
2023,9,7,"8,30","4,10","6,14","37,00","1.012,73","6,83","0,43","1,30","74,96"
2023,9,8,"10,10","4,90","6,88","32,20","1.013,79","0,00","0,00","2,80","112,96"
2023,9,9,"10,50","2,60","5,56","51,50","1.007,31","18,78","1,24","2,80","81,25"
2023,9,10,"8,10","3,80","5,93","32,20","1.004,78","19,00","1,57","1,00","43,71"
2023,9,11,"8,40","3,80","5,63","75,60","1.011,03","3,54","0,20","3,10","118,48"
2023,9,12,"9,50","3,80","6,64","48,30","1.017,64","0,00","0,00","3,30","180,35"
2023,9,13,"8,70","3,60","6,46","56,30","1.015,64","0,75","0,00","1,60","70,83"
2023,9,14,"13,00","6,40","9,02","61,20","1.007,71","15,95","0,77","0,90","30,40"
2023,9,15,"11,90","3,10","8,07","62,80","998,30","48,76","2,84","1,00","20,31"
2023,9,16,"6,00","2,20","3,74","62,80","1.002,53","16,49","1,21","1,30","41,50"
2023,9,17,"6,70","1,50","3,70","43,50","1.016,50","0,25","0,00","3,40","140,13"
2023,9,18,"8,80","-0,20","3,54","30,60","1.019,78","0,25","0,00","3,60","179,92"
2023,9,19,"11,10","-0,90","4,71","25,70","1.018,12","0,00","0,00","4,10","201,35"
2023,9,20,"11,60","4,80","7,90","53,10","1.011,53","0,00","0,00","5,20","144,94"
2023,9,21,"10,10","5,90","7,51","27,40","1.010,02","7,87","0,63","3,10","78,38"
2023,9,22,"9,90","5,20","6,95","35,40","1.011,67","6,59","0,31","2,40","93,54"
2023,9,23,"13,30","3,40","7,68","33,80","1.013,40","0,00","0,00","4,50","208,25"
2023,9,24,"12,20","4,80","8,22","41,80","1.014,77","0,00","0,00","4,70","176,54"
2023,9,25,"12,60","2,70","6,89","46,70","1.014,20","0,00","0,00","4,20","166,98"
2023,9,26,"9,60","4,20","6,72","64,40","1.020,35","0,00","0,00","4,30","217,54"
2023,9,27,"10,70","2,50","6,67","70,80","1.012,69","0,00","0,00","3,10","121,40"
2023,9,28,"13,10","5,50","8,52","51,50","1.018,75","0,00","0,00","4,40","219,33"
2023,9,29,"16,70","1,80","9,72","40,20","1.021,08","0,00","0,00","4,50","217,58"
2023,9,30,"19,40","5,40","12,30","33,80","1.012,03","0,00","0,00","5,50","226,02"
2023,10,1,"15,30","7,10","10,44","43,50","1.008,21","0,00","0,00","4,80","197,88"
2023,10,2,"11,20","6,90","8,61","43,50","1.011,56","0,25","0,00","5,60","134,40"
2023,10,3,"13,80","4,40","8,44","56,30","1.015,85","0,25","0,00","4,60","216,04"
2023,10,4,"15,20","2,70","8,26","54,70","1.015,65","0,00","0,00","4,50","231,38"
2023,10,5,"10,80","4,60","8,29","86,90","1.006,77","0,00","0,00","4,90","223,02"
2023,10,6,"9,10","5,50","7,52","82,10","1.012,09","0,50","0,00","5,20","223,19"
2023,10,7,"11,10","4,80","7,65","64,40","1.018,71","0,00","0,00","5,00","220,98"
2023,10,8,"11,90","5,70","8,97","78,90","1.015,24","0,00","0,00","5,30","248,98"
2023,10,9,"13,30","6,60","9,85","70,80","1.011,16","0,00","0,00","5,80","233,42"
2023,10,10,"10,20","4,30","8,05","56,30","1.013,49","0,25","0,00","5,10","184,60"
2023,10,11,"16,80","-0,80","7,35","25,70","1.022,02","0,00","0,00","7,10","250,96"
